_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude
73065,2020-07,ANG MO KIO,4 ROOM,585,ANG MO KIO AVE 3,01 TO 03,91,New Generation,1979,57 years 11 months,398000,585 ANG MO KIO AVE 3,560585,1.37059756050933,103.852367040901
73066,2020-07,ANG MO KIO,4 ROOM,329,ANG MO KIO AVE 3,10 TO 12,98,New Generation,1978,56 years 06 months,450000,329 ANG MO KIO AVE 3,560329,1.36659908629034,103.846874419073
73067,2020-07,ANG MO KIO,4 ROOM,108,ANG MO KIO AVE 4,10 TO 12,92,New Generation,1978,57 years 01 month,408000,108 ANG MO KIO AVE 4,560108,1.37096635222625,103.838201940326
73068,2020-07,ANG MO KIO,4 ROOM,177,ANG MO KIO AVE 4,10 TO 12,91,New Generation,1981,59 years 09 months,395000,177 ANG MO KIO AVE 4,560177,1.37583827139652,103.838123054825
73069,2020-07,ANG MO KIO,4 ROOM,700B,ANG MO KIO AVE 6,07 TO 09,90,Model A,2003,82 years 02 months,640000,700B ANG MO KIO AVE 6,562700,1.36941049804616,103.846059822142
73070,2020-07,ANG MO KIO,4 ROOM,507,ANG MO KIO AVE 8,10 TO 12,91,New Generation,1980,58 years 11 months,400000,507 ANG MO KIO AVE 8,560507,1.37443139933504,103.850157484705
73071,2020-07,ANG MO KIO,4 ROOM,316A,ANG MO KIO ST 31,16 TO 18,95,Model A,2006,84 years 10 months,610000,316A ANG MO KIO ST 31,562316,1.36476598625413,103.846907899709
73072,2020-07,ANG MO KIO,4 ROOM,316A,ANG MO KIO ST 31,16 TO 18,95,Model A,2006,84 years 09 months,650000,316A ANG MO KIO ST 31,562316,1.36476598625413,103.846907899709
73073,2020-07,ANG MO KIO,4 ROOM,353,ANG MO KIO ST 32,07 TO 09,95,Model A,2001,80 years 02 months,535000,353 ANG MO KIO ST 32,560353,1.36406807879641,103.851612284582
73074,2020-07,ANG MO KIO,4 ROOM,588B,ANG MO KIO ST 52,22 TO 24,90,DBSS,2011,90 years 02 months,740000,588B ANG MO KIO ST 52,562588,1.37197571261128,103.853150894936
73075,2020-07,ANG MO KIO,4 ROOM,588B,ANG MO KIO ST 52,16 TO 18,90,DBSS,2011,90 years 02 months,737000,588B ANG MO KIO ST 52,562588,1.37197571261128,103.853150894936
73076,2020-07,ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,10 TO 12,90,DBSS,2011,89 years 11 months,732000,588C ANG MO KIO ST 52,563588,1.37183157010083,103.853670978083
73077,2020-07,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,07 TO 09,91,DBSS,2011,89 years 11 months,720000,588D ANG MO KIO ST 52,564588,1.37175400663025,103.8538833087
73078,2020-07,ANG MO KIO,5 ROOM,306,ANG MO KIO AVE 1,13 TO 15,123,Standard,1977,56 years 01 month,545000,306 ANG MO KIO AVE 1,560306,1.36572552222846,103.845750564626
73079,2020-07,ANG MO KIO,5 ROOM,402,ANG MO KIO AVE 10,13 TO 15,119,Improved,1979,57 years 10 months,560000,402 ANG MO KIO AVE 10,560402,1.36147707782617,103.855300420198
73080,2020-07,ANG MO KIO,5 ROOM,423,ANG MO KIO AVE 3,01 TO 03,133,Improved,1993,71 years 10 months,650000,423 ANG MO KIO AVE 3,560423,1.36876058776016,103.851771128044
73081,2020-07,ANG MO KIO,5 ROOM,101,ANG MO KIO AVE 3,01 TO 03,117,Standard,1978,56 years 08 months,420000,101 ANG MO KIO AVE 3,560101,1.37026158388486,103.839467898898
73082,2020-07,ANG MO KIO,5 ROOM,617,ANG MO KIO AVE 4,07 TO 09,133,Model A,1996,74 years 11 months,730000,617 ANG MO KIO AVE 4,560617,1.37751709681128,103.838053184066
73083,2020-07,ANG MO KIO,5 ROOM,725,ANG MO KIO AVE 6,10 TO 12,119,Improved,1980,58 years 11 months,615000,725 ANG MO KIO AVE 6,560725,1.37279081671095,103.846911241497
73084,2020-07,ANG MO KIO,5 ROOM,627,ANG MO KIO AVE 9,07 TO 09,126,Improved,1993,71 years 08 months,580000,627 ANG MO KIO AVE 9,560627,1.38183547752751,103.841369094655
73085,2020-07,ANG MO KIO,5 ROOM,353,ANG MO KIO ST 32,16 TO 18,110,Improved,2001,80 years 03 months,682000,353 ANG MO KIO ST 32,560353,1.36406807879641,103.851612284582
73086,2020-07,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,25 TO 27,112,DBSS,2011,89 years 11 months,875000,588C ANG MO KIO ST 52,563588,1.37183157010083,103.853670978083
73087,2020-07,BEDOK,2 ROOM,114,BEDOK NTH ST 2,13 TO 15,44,Improved,1978,56 years 11 months,195000,114 BEDOK NTH ST 2,460114,1.33050521254379,103.93581688525
73088,2020-07,BEDOK,2 ROOM,534,BEDOK NTH ST 3,13 TO 15,45,Improved,1986,64 years 07 months,210000,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346
73089,2020-07,BEDOK,2 ROOM,534,BEDOK NTH ST 3,07 TO 09,45,Improved,1986,64 years 07 months,210000,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346
73090,2020-07,BEDOK,2 ROOM,534,BEDOK NTH ST 3,10 TO 12,45,Improved,1986,64 years 07 months,205500,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346
73091,2020-07,BEDOK,2 ROOM,620,BEDOK RESERVOIR RD,04 TO 06,45,Improved,1986,65 years 01 month,222000,620 BEDOK RESERVOIR RD,470620,1.33433432226397,103.917712559288
73092,2020-07,BEDOK,3 ROOM,220A,BEDOK CTRL,04 TO 06,69,Model A,2010,88 years 10 months,455000,220A BEDOK CTRL,461220,1.32569266983592,103.934602365058
73093,2020-07,BEDOK,3 ROOM,221B,BEDOK CTRL,16 TO 18,69,Model A,2010,88 years 10 months,510000,221B BEDOK CTRL,462221,1.32500043309616,103.934497810091
73094,2020-07,BEDOK,3 ROOM,551,BEDOK NTH AVE 1,01 TO 03,83,New Generation,1980,58 years 09 months,295000,551 BEDOK NTH AVE 1,460551,1.33226851755603,103.927036580009
73095,2020-07,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,68,New Generation,1980,59 years,250000,548 BEDOK NTH AVE 1,460548,1.33131021834565,103.92685391703
73096,2020-07,BEDOK,3 ROOM,519,BEDOK NTH AVE 1,04 TO 06,67,New Generation,1979,58 years,285000,519 BEDOK NTH AVE 1,460519,1.33087614142097,103.928059854349
73097,2020-07,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,07 TO 09,67,New Generation,1978,57 years 04 months,298000,418 BEDOK NTH AVE 2,460418,1.32856421177174,103.930036524233
73098,2020-07,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,04 TO 06,67,New Generation,1978,57 years 04 months,300000,418 BEDOK NTH AVE 2,460418,1.32856421177174,103.930036524233
73099,2020-07,BEDOK,3 ROOM,104,BEDOK NTH AVE 4,04 TO 06,67,New Generation,1977,56 years 01 month,260000,104 BEDOK NTH AVE 4,460104,1.3332985212474,103.936601473643
73100,2020-07,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,70,Improved,1978,56 years 07 months,295000,75 BEDOK NTH RD,460075,1.32791477933184,103.942144427101
73101,2020-07,BEDOK,3 ROOM,115,BEDOK NTH RD,10 TO 12,73,New Generation,1978,56 years 10 months,300000,115 BEDOK NTH RD,460115,1.33143368026417,103.936865404278
73102,2020-07,BEDOK,3 ROOM,425,BEDOK NTH RD,04 TO 06,67,New Generation,1979,57 years 07 months,288000,425 BEDOK NTH RD,460425,1.32936960154503,103.929067536324
73103,2020-07,BEDOK,3 ROOM,124,BEDOK NTH RD,10 TO 12,67,New Generation,1978,56 years 11 months,265000,124 BEDOK NTH RD,460124,1.32925881944574,103.939046430321
73104,2020-07,BEDOK,3 ROOM,77,BEDOK NTH RD,07 TO 09,60,Improved,1986,64 years 09 months,240000,77 BEDOK NTH RD,460077,1.32869611162886,103.941995599533
73105,2020-07,BEDOK,3 ROOM,124,BEDOK NTH RD,04 TO 06,67,New Generation,1978,56 years 10 months,280000,124 BEDOK NTH RD,460124,1.32925881944574,103.939046430321
73106,2020-07,BEDOK,3 ROOM,420,BEDOK NTH ST 1,04 TO 06,68,New Generation,1979,57 years 07 months,326000,420 BEDOK NTH ST 1,460420,1.32774467875638,103.928874390405
73107,2020-07,BEDOK,3 ROOM,201,BEDOK NTH ST 1,07 TO 09,73,New Generation,1979,58 years,335000,201 BEDOK NTH ST 1,460201,1.3260876838722,103.928232502969
73108,2020-07,BEDOK,3 ROOM,201,BEDOK NTH ST 1,07 TO 09,88,New Generation,1979,58 years,388000,201 BEDOK NTH ST 1,460201,1.3260876838722,103.928232502969
73109,2020-07,BEDOK,3 ROOM,203,BEDOK NTH ST 1,04 TO 06,68,New Generation,1977,56 years,320000,203 BEDOK NTH ST 1,460203,1.32574461342215,103.929194613757
73110,2020-07,BEDOK,3 ROOM,138,BEDOK NTH ST 2,10 TO 12,67,New Generation,1978,56 years 10 months,305000,138 BEDOK NTH ST 2,460138,1.33001011188999,103.936343483972
73111,2020-07,BEDOK,3 ROOM,138,BEDOK NTH ST 2,07 TO 09,67,New Generation,1978,56 years 10 months,275000,138 BEDOK NTH ST 2,460138,1.33001011188999,103.936343483972
73112,2020-07,BEDOK,3 ROOM,138,BEDOK NTH ST 2,07 TO 09,67,New Generation,1978,56 years 10 months,280000,138 BEDOK NTH ST 2,460138,1.33001011188999,103.936343483972
73113,2020-07,BEDOK,3 ROOM,127,BEDOK NTH ST 2,10 TO 12,67,New Generation,1978,56 years 10 months,268000,127 BEDOK NTH ST 2,460127,1.32797407432231,103.937944117759
73114,2020-07,BEDOK,3 ROOM,122,BEDOK NTH ST 2,07 TO 09,67,New Generation,1978,56 years 08 months,288000,122 BEDOK NTH ST 2,460122,1.32861719819893,103.937787149387
73115,2020-07,BEDOK,3 ROOM,129,BEDOK NTH ST 2,01 TO 03,82,New Generation,1978,56 years 10 months,315000,129 BEDOK NTH ST 2,460129,1.32755443192195,103.938030484223
73116,2020-07,BEDOK,3 ROOM,138,BEDOK NTH ST 2,04 TO 06,67,New Generation,1978,56 years 09 months,270000,138 BEDOK NTH ST 2,460138,1.33001011188999,103.936343483972
73117,2020-07,BEDOK,3 ROOM,504,BEDOK NTH ST 3,04 TO 06,59,Improved,1978,56 years 10 months,233000,504 BEDOK NTH ST 3,460504,1.33188000305479,103.932389359044
73118,2020-07,BEDOK,3 ROOM,535,BEDOK NTH ST 3,07 TO 09,60,Improved,1986,64 years 07 months,261500,535 BEDOK NTH ST 3,460535,1.33270278688381,103.923456730636
73119,2020-07,BEDOK,3 ROOM,530,BEDOK NTH ST 3,07 TO 09,68,New Generation,1979,58 years 02 months,241500,530 BEDOK NTH ST 3,460530,1.33371332018833,103.927020293564
73120,2020-07,BEDOK,3 ROOM,534,BEDOK NTH ST 3,01 TO 03,60,Improved,1986,64 years 08 months,215000,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346
73121,2020-07,BEDOK,3 ROOM,534,BEDOK NTH ST 3,04 TO 06,60,Improved,1986,64 years 08 months,238000,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346
73122,2020-07,BEDOK,3 ROOM,542,BEDOK NTH ST 3,01 TO 03,67,New Generation,1985,64 years 03 months,240000,542 BEDOK NTH ST 3,460542,1.33066590908483,103.922843972485
73123,2020-07,BEDOK,3 ROOM,545,BEDOK NTH ST 3,10 TO 12,68,New Generation,1980,58 years 11 months,260000,545 BEDOK NTH ST 3,460545,1.3300514240201,103.924118031423
73124,2020-07,BEDOK,3 ROOM,525,BEDOK NTH ST 3,07 TO 09,67,New Generation,1979,58 years 01 month,240000,525 BEDOK NTH ST 3,460525,1.33460113941761,103.929445271638
73125,2020-07,BEDOK,3 ROOM,554,BEDOK NTH ST 3,04 TO 06,68,New Generation,1980,58 years 11 months,241000,554 BEDOK NTH ST 3,460554,1.33262715051315,103.928172121608
73126,2020-07,BEDOK,3 ROOM,542,BEDOK NTH ST 3,10 TO 12,67,New Generation,1985,64 years 02 months,265000,542 BEDOK NTH ST 3,460542,1.33066590908483,103.922843972485
73127,2020-07,BEDOK,3 ROOM,527,BEDOK NTH ST 3,01 TO 03,68,New Generation,1979,58 years 01 month,230000,527 BEDOK NTH ST 3,460527,1.33391149180203,103.928158574193
73128,2020-07,BEDOK,3 ROOM,530,BEDOK NTH ST 3,07 TO 09,68,New Generation,1979,58 years 01 month,275000,530 BEDOK NTH ST 3,460530,1.33371332018833,103.927020293564
73129,2020-07,BEDOK,3 ROOM,535,BEDOK NTH ST 3,10 TO 12,60,Improved,1986,64 years 06 months,250000,535 BEDOK NTH ST 3,460535,1.33270278688381,103.923456730636
