_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude
158405,2023-08,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,10 TO 12,82,New Generation,1980,55 years 07 months,420000,465 ANG MO KIO AVE 10,560465,1.3662010408294,103.857200967235
158406,2023-08,ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1980,55 years 06 months,360000,536 ANG MO KIO AVE 10,560536,1.37447378519738,103.854100515826
158407,2023-08,ANG MO KIO,3 ROOM,576,ANG MO KIO AVE 10,01 TO 03,81,New Generation,1980,55 years 05 months,430000,576 ANG MO KIO AVE 10,560576,1.37140239598539,103.854845849383
158408,2023-08,ANG MO KIO,3 ROOM,476,ANG MO KIO AVE 10,10 TO 12,67,New Generation,1979,54 years 11 months,365000,476 ANG MO KIO AVE 10,560476,1.36238829184688,103.857880564737
158409,2023-08,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,01 TO 03,82,New Generation,1984,60 years 01 month,440000,466 ANG MO KIO AVE 10,560466,1.36581960538764,103.857061606231
158410,2023-08,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68,New Generation,1981,56 years 05 months,371000,541 ANG MO KIO AVE 10,560541,1.37392239168826,103.855621371068
158411,2023-08,ANG MO KIO,3 ROOM,550,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1981,56 years 05 months,360000,550 ANG MO KIO AVE 10,560550,1.37360769512088,103.85820494173
158412,2023-08,ANG MO KIO,3 ROOM,418,ANG MO KIO AVE 10,07 TO 09,74,New Generation,1979,55 years 01 month,445000,418 ANG MO KIO AVE 10,560418,1.3649460137791,103.854043379775
158413,2023-08,ANG MO KIO,3 ROOM,456,ANG MO KIO AVE 10,07 TO 09,89,New Generation,1980,55 years 06 months,468000,456 ANG MO KIO AVE 10,560456,1.36716071992678,103.858658520644
158414,2023-08,ANG MO KIO,3 ROOM,440,ANG MO KIO AVE 10,10 TO 12,67,New Generation,1979,54 years 05 months,380000,440 ANG MO KIO AVE 10,560440,1.36642789831215,103.854311491141
158415,2023-08,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1984,60 years 02 months,385000,466 ANG MO KIO AVE 10,560466,1.36581960538764,103.857061606231
158416,2023-08,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1979,54 years 10 months,380000,570 ANG MO KIO AVE 3,560570,1.3697435855576,103.856023138277
158417,2023-08,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1976,51 years 09 months,345000,213 ANG MO KIO AVE 3,560213,1.36776947218047,103.841255432522
158418,2023-08,ANG MO KIO,3 ROOM,584,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1979,54 years 11 months,413888,584 ANG MO KIO AVE 3,560584,1.37071307985916,103.853497803014
158419,2023-08,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1979,54 years 10 months,347500,571 ANG MO KIO AVE 3,560571,1.37005501296043,103.85488055876
158420,2023-08,ANG MO KIO,3 ROOM,214,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1976,51 years 09 months,320000,214 ANG MO KIO AVE 3,560214,1.3673922200256,103.841127940925
158421,2023-08,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,07 TO 09,73,New Generation,1978,53 years 08 months,416000,301 ANG MO KIO AVE 3,560301,1.36742112526427,103.845903587276
158422,2023-08,ANG MO KIO,3 ROOM,424,ANG MO KIO AVE 3,04 TO 06,73,New Generation,1979,54 years 06 months,439000,424 ANG MO KIO AVE 3,560424,1.36860660305158,103.850808805402
158423,2023-08,ANG MO KIO,3 ROOM,128,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1978,54 years 02 months,393888,128 ANG MO KIO AVE 3,560128,1.37083202800001,103.843546990613
158424,2023-08,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1977,52 years 09 months,340000,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603
158425,2023-08,ANG MO KIO,3 ROOM,232,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1977,53 years 01 month,370000,232 ANG MO KIO AVE 3,560232,1.36834606813391,103.837196046409
158426,2023-08,ANG MO KIO,3 ROOM,133,ANG MO KIO AVE 3,04 TO 06,73,New Generation,1979,54 years 06 months,365000,133 ANG MO KIO AVE 3,560133,1.37113968605234,103.842644163241
158427,2023-08,ANG MO KIO,3 ROOM,587,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1979,54 years 10 months,413800,587 ANG MO KIO AVE 3,560587,1.37018880409798,103.852429487897
158428,2023-08,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,04 TO 06,67,New Generation,1978,54 years 01 month,350000,108 ANG MO KIO AVE 4,560108,1.37096635222625,103.838201940326
158429,2023-08,ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,07 TO 09,82,New Generation,1980,56 years 02 months,463888,624 ANG MO KIO AVE 4,560624,1.38156171229824,103.84000226873
158430,2023-08,ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,10 TO 12,67,New Generation,1985,60 years 06 months,380000,631 ANG MO KIO AVE 4,560631,1.3795572819161,103.840735651035
158431,2023-08,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,04 TO 06,82,New Generation,1980,56 years 04 months,400000,610 ANG MO KIO AVE 4,560610,1.37939470300077,103.839157232686
158432,2023-08,ANG MO KIO,3 ROOM,112,ANG MO KIO AVE 4,04 TO 06,74,New Generation,1978,53 years 05 months,380000,112 ANG MO KIO AVE 4,560112,1.37127865145519,103.835766565741
158433,2023-08,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,07 TO 09,89,New Generation,1978,53 years 10 months,480000,118 ANG MO KIO AVE 4,560118,1.37329593649654,103.835475719134
158434,2023-08,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,07 TO 09,68,New Generation,1980,56 years 04 months,375000,607 ANG MO KIO AVE 4,560607,1.38046758670091,103.838816721629
158435,2023-08,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,07 TO 09,68,New Generation,1981,56 years 08 months,380000,178 ANG MO KIO AVE 4,560178,1.37619319942083,103.837038191014
158436,2023-08,ANG MO KIO,3 ROOM,170,ANG MO KIO AVE 4,07 TO 09,60,Improved,1986,61 years 06 months,350000,170 ANG MO KIO AVE 4,560170,1.37400071781295,103.83643153142
158437,2023-08,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,56 years 10 months,390000,180 ANG MO KIO AVE 5,560180,1.37667706463381,103.838361037555
158438,2023-08,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,04 TO 06,68,New Generation,1981,56 years 06 months,360000,503 ANG MO KIO AVE 5,560503,1.37546163119278,103.848942047568
158439,2023-08,ANG MO KIO,3 ROOM,606,ANG MO KIO AVE 5,10 TO 12,67,New Generation,1980,55 years 11 months,375888,606 ANG MO KIO AVE 5,560606,1.37932777238671,103.83673603156
158440,2023-08,ANG MO KIO,3 ROOM,604,ANG MO KIO AVE 5,01 TO 03,67,New Generation,1980,55 years 11 months,360000,604 ANG MO KIO AVE 5,560604,1.37986658053966,103.835976650638
158441,2023-08,ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1980,56 years 01 month,380000,523 ANG MO KIO AVE 5,560523,1.3729419359545,103.852866402032
158442,2023-08,ANG MO KIO,3 ROOM,182,ANG MO KIO AVE 5,10 TO 12,68,New Generation,1981,56 years 09 months,395000,182 ANG MO KIO AVE 5,560182,1.37733908523477,103.836472445051
158443,2023-08,ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,01 TO 03,75,New Generation,1980,56 years 03 months,380000,649 ANG MO KIO AVE 5,560649,1.37776263842074,103.843782193293
158444,2023-08,ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,10 TO 12,75,New Generation,1980,56 years 03 months,411888,649 ANG MO KIO AVE 5,560649,1.37776263842074,103.843782193293
158445,2023-08,ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,07 TO 09,82,New Generation,1980,56 years,480000,523 ANG MO KIO AVE 5,560523,1.3729419359545,103.852866402032
158446,2023-08,ANG MO KIO,3 ROOM,502,ANG MO KIO AVE 5,01 TO 03,68,New Generation,1981,56 years 05 months,345000,502 ANG MO KIO AVE 5,560502,1.37572474765516,103.849934305516
158447,2023-08,ANG MO KIO,3 ROOM,151,ANG MO KIO AVE 5,04 TO 06,68,New Generation,1981,56 years 06 months,355000,151 ANG MO KIO AVE 5,560151,1.37671105271454,103.841168190659
158448,2023-08,ANG MO KIO,3 ROOM,153,ANG MO KIO AVE 5,01 TO 03,68,New Generation,1981,56 years 05 months,403000,153 ANG MO KIO AVE 5,560153,1.37635745661369,103.842056476563
158449,2023-08,ANG MO KIO,3 ROOM,646,ANG MO KIO AVE 6,01 TO 03,89,New Generation,1980,56 years 04 months,428000,646 ANG MO KIO AVE 6,560646,1.37939517687868,103.843763599411
158450,2023-08,ANG MO KIO,3 ROOM,637,ANG MO KIO AVE 6,10 TO 12,68,New Generation,1980,56 years 02 months,375000,637 ANG MO KIO AVE 6,560637,1.38036187235317,103.842334616577
158451,2023-08,ANG MO KIO,3 ROOM,506,ANG MO KIO AVE 8,07 TO 09,68,New Generation,1980,56 years 02 months,365000,506 ANG MO KIO AVE 8,560506,1.37440041920745,103.84893617353
158452,2023-08,ANG MO KIO,3 ROOM,507,ANG MO KIO AVE 8,07 TO 09,81,New Generation,1980,55 years 11 months,415000,507 ANG MO KIO AVE 8,560507,1.37443139933504,103.850157484705
158453,2023-08,ANG MO KIO,3 ROOM,505,ANG MO KIO AVE 8,10 TO 12,68,New Generation,1980,56 years 01 month,384600,505 ANG MO KIO AVE 8,560505,1.3748597302123,103.850224901404
158454,2023-08,ANG MO KIO,3 ROOM,512,ANG MO KIO AVE 8,04 TO 06,68,New Generation,1980,56 years 01 month,380000,512 ANG MO KIO AVE 8,560512,1.3726147414362,103.849155674919
158455,2023-08,ANG MO KIO,3 ROOM,590B,ANG MO KIO ST 51,13 TO 15,68,Model A,2019,94 years 06 months,705000,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648
158456,2023-08,ANG MO KIO,4 ROOM,306,ANG MO KIO AVE 1,10 TO 12,97,New Generation,1977,53 years,560000,306 ANG MO KIO AVE 1,560306,1.36572552222846,103.845750564626
158457,2023-08,ANG MO KIO,4 ROOM,307C,ANG MO KIO AVE 1,04 TO 06,88,Model A,2012,88 years 02 months,770000,307C ANG MO KIO AVE 1,563307,1.36556100435161,103.845169497182
158458,2023-08,ANG MO KIO,4 ROOM,308B,ANG MO KIO AVE 1,19 TO 21,94,Model A,2012,88 years 02 months,880000,308B ANG MO KIO AVE 1,562308,1.3652661423815,103.844538059044
158459,2023-08,ANG MO KIO,4 ROOM,303,ANG MO KIO AVE 1,04 TO 06,98,New Generation,1977,52 years 08 months,485000,303 ANG MO KIO AVE 1,560303,1.36664920473672,103.84525455598
158460,2023-08,ANG MO KIO,4 ROOM,310C,ANG MO KIO AVE 1,19 TO 21,94,Model A,2012,88 years 02 months,900000,310C ANG MO KIO AVE 1,563310,1.36461194568101,103.844851256166
158461,2023-08,ANG MO KIO,4 ROOM,544,ANG MO KIO AVE 10,07 TO 09,92,New Generation,1981,56 years 06 months,520000,544 ANG MO KIO AVE 10,560544,1.37395961943023,103.856471368511
158462,2023-08,ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,01 TO 03,92,New Generation,1979,55 years 01 month,468000,414 ANG MO KIO AVE 10,560414,1.36390466431674,103.853913839503
158463,2023-08,ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,07 TO 09,92,New Generation,1979,55 years 02 months,473888,414 ANG MO KIO AVE 10,560414,1.36390466431674,103.853913839503
158464,2023-08,ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,07 TO 09,92,New Generation,1979,55 years 01 month,490000,414 ANG MO KIO AVE 10,560414,1.36390466431674,103.853913839503
158465,2023-08,ANG MO KIO,4 ROOM,544,ANG MO KIO AVE 10,01 TO 03,92,New Generation,1981,56 years 05 months,460000,544 ANG MO KIO AVE 10,560544,1.37395961943023,103.856471368511
158466,2023-08,ANG MO KIO,4 ROOM,540,ANG MO KIO AVE 10,01 TO 03,91,New Generation,1981,56 years 06 months,445000,540 ANG MO KIO AVE 10,560540,1.37529376778898,103.855452425625
158467,2023-08,ANG MO KIO,4 ROOM,543,ANG MO KIO AVE 10,04 TO 06,92,New Generation,1981,56 years 06 months,465000,543 ANG MO KIO AVE 10,560543,1.37430114417473,103.856235581791
158468,2023-08,ANG MO KIO,4 ROOM,536,ANG MO KIO AVE 10,04 TO 06,93,New Generation,1980,55 years 06 months,470000,536 ANG MO KIO AVE 10,560536,1.37447378519738,103.854100515826
158469,2023-08,ANG MO KIO,4 ROOM,546,ANG MO KIO AVE 10,10 TO 12,92,New Generation,1981,56 years 05 months,510000,546 ANG MO KIO AVE 10,560546,1.37365123866689,103.857022220393
158470,2023-08,ANG MO KIO,4 ROOM,134,ANG MO KIO AVE 3,07 TO 09,98,New Generation,1978,54 years 02 months,550000,134 ANG MO KIO AVE 3,560134,1.37207665479505,103.841947733195
158471,2023-08,ANG MO KIO,4 ROOM,322,ANG MO KIO AVE 3,10 TO 12,98,New Generation,1977,52 years 11 months,635000,322 ANG MO KIO AVE 3,560322,1.36835858820173,103.847745828569
158472,2023-08,ANG MO KIO,4 ROOM,426,ANG MO KIO AVE 3,07 TO 09,92,New Generation,1978,54 years 02 months,493888,426 ANG MO KIO AVE 3,560426,1.36948046776679,103.853309796692
158473,2023-08,ANG MO KIO,4 ROOM,234,ANG MO KIO AVE 3,01 TO 03,102,Model A,1993,68 years 09 months,550000,234 ANG MO KIO AVE 3,560234,1.36718287740141,103.836639986274
158474,2023-08,ANG MO KIO,4 ROOM,327,ANG MO KIO AVE 3,01 TO 03,98,New Generation,1977,52 years 10 months,488000,327 ANG MO KIO AVE 3,560327,1.36705284380639,103.846987446489
158475,2023-08,ANG MO KIO,4 ROOM,700B,ANG MO KIO AVE 6,10 TO 12,90,Model A,2003,79 years,790000,700B ANG MO KIO AVE 6,562700,1.36941049804616,103.846059822142
158476,2023-08,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,04 TO 06,92,Model A,2018,93 years 10 months,850000,260B ANG MO KIO ST 21,562260,1.36886409962902,103.83395420063
158477,2023-08,ANG MO KIO,4 ROOM,260A,ANG MO KIO ST 21,10 TO 12,92,Model A,2018,93 years 10 months,910000,260A ANG MO KIO ST 21,561260,1.36928934819166,103.834131942869
158478,2023-08,ANG MO KIO,4 ROOM,316A,ANG MO KIO ST 31,13 TO 15,95,Model A,2006,81 years 08 months,740000,316A ANG MO KIO ST 31,562316,1.36476598625413,103.846907899709
158479,2023-08,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,16 TO 18,93,Model A,2019,94 years 07 months,955888,590A ANG MO KIO ST 51,561590,1.37122178516983,103.853853154442
158480,2023-08,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,25 TO 27,93,Model A,2019,94 years 07 months,968000,590A ANG MO KIO ST 51,561590,1.37122178516983,103.853853154442
158481,2023-08,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,22 TO 24,93,Model A,2019,94 years 06 months,922000,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136
158482,2023-08,ANG MO KIO,4 ROOM,596D,ANG MO KIO ST 52,19 TO 21,91,Model A,2003,78 years 06 months,800000,596D ANG MO KIO ST 52,564596,1.37187135282659,103.851030423419
158483,2023-08,ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,01 TO 03,90,DBSS,2011,87 years,755000,588A ANG MO KIO ST 52,561588,1.37207688864036,103.852786139342
158484,2023-08,ANG MO KIO,5 ROOM,553,ANG MO KIO AVE 10,19 TO 21,119,Improved,1980,56 years 01 month,723000,553 ANG MO KIO AVE 10,560553,1.37260157854458,103.857234141592
158485,2023-08,ANG MO KIO,5 ROOM,551,ANG MO KIO AVE 10,22 TO 24,118,Improved,1981,56 years 06 months,680000,551 ANG MO KIO AVE 10,560551,1.37392862005901,103.858665713793
158486,2023-08,ANG MO KIO,5 ROOM,402,ANG MO KIO AVE 10,07 TO 09,119,Improved,1979,54 years 09 months,677500,402 ANG MO KIO AVE 10,560402,1.36147707782617,103.855300420198
158487,2023-08,ANG MO KIO,5 ROOM,132,ANG MO KIO AVE 3,10 TO 12,123,Standard,1979,54 years 06 months,708888,132 ANG MO KIO AVE 3,560132,1.37144743640862,103.841783557978
158488,2023-08,ANG MO KIO,5 ROOM,618,ANG MO KIO AVE 4,07 TO 09,137,Model A,1996,71 years 11 months,848000,618 ANG MO KIO AVE 4,560618,1.37795244011691,103.83844686462
158489,2023-08,ANG MO KIO,5 ROOM,622,ANG MO KIO AVE 9,07 TO 09,121,Improved,1980,56 years 02 months,688000,622 ANG MO KIO AVE 9,560622,1.382064341745,103.839741864292
158490,2023-08,ANG MO KIO,5 ROOM,260B,ANG MO KIO ST 21,13 TO 15,113,Improved,2018,93 years 11 months,1100000,260B ANG MO KIO ST 21,562260,1.36886409962902,103.83395420063
158491,2023-08,ANG MO KIO,5 ROOM,317,ANG MO KIO ST 31,16 TO 18,139,Model A,1994,70 years 05 months,955000,317 ANG MO KIO ST 31,560317,1.36562478329901,103.847011474539
158492,2023-08,ANG MO KIO,5 ROOM,455A,ANG MO KIO ST 44,01 TO 03,113,Improved,2018,93 years 08 months,855000,455A ANG MO KIO ST 44,561455,1.36817376241157,103.857520553516
158493,2023-08,ANG MO KIO,5 ROOM,455A,ANG MO KIO ST 44,28 TO 30,113,Improved,2018,93 years 08 months,1085000,455A ANG MO KIO ST 44,561455,1.36817376241157,103.857520553516
158494,2023-08,ANG MO KIO,5 ROOM,455B,ANG MO KIO ST 44,01 TO 03,113,Improved,2018,93 years 07 months,952000,455B ANG MO KIO ST 44,562455,1.36833017912554,103.858495667837
158495,2023-08,ANG MO KIO,5 ROOM,455B,ANG MO KIO ST 44,28 TO 30,113,Improved,2018,93 years 07 months,1080000,455B ANG MO KIO ST 44,562455,1.36833017912554,103.858495667837
158496,2023-08,ANG MO KIO,5 ROOM,596D,ANG MO KIO ST 52,01 TO 03,111,Improved,2003,78 years 07 months,728000,596D ANG MO KIO ST 52,564596,1.37187135282659,103.851030423419
158497,2023-08,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,19 TO 21,112,DBSS,2011,86 years 11 months,950000,588C ANG MO KIO ST 52,563588,1.37183157010083,103.853670978083
158498,2023-08,ANG MO KIO,5 ROOM,596B,ANG MO KIO ST 52,01 TO 03,111,Improved,2002,78 years 04 months,800000,596B ANG MO KIO ST 52,562596,1.37205123278789,103.850545847531
158499,2023-08,ANG MO KIO,EXECUTIVE,418,ANG MO KIO AVE 10,04 TO 06,176,Adjoined flat,1979,55 years 01 month,1200000,418 ANG MO KIO AVE 10,560418,1.3649460137791,103.854043379775
158500,2023-08,ANG MO KIO,EXECUTIVE,616,ANG MO KIO AVE 4,07 TO 09,149,Maisonette,1996,71 years 10 months,1080000,616 ANG MO KIO AVE 4,560616,1.37746746996281,103.838776659182
158501,2023-08,ANG MO KIO,EXECUTIVE,614,ANG MO KIO AVE 4,10 TO 12,156,Apartment,1996,71 years 09 months,1100000,614 ANG MO KIO AVE 4,560614,1.37796930547009,103.839217148059
158502,2023-08,BEDOK,2 ROOM,114,BEDOK NTH ST 2,10 TO 12,44,Improved,1978,53 years 11 months,290000,114 BEDOK NTH ST 2,460114,1.33050521254379,103.93581688525
158503,2023-08,BEDOK,2 ROOM,535,BEDOK NTH ST 3,10 TO 12,45,Improved,1986,61 years 05 months,296000,535 BEDOK NTH ST 3,460535,1.33270278688381,103.923456730636
158504,2023-08,BEDOK,2 ROOM,38,BEDOK STH RD,01 TO 03,44,Improved,1978,54 years 02 months,260000,38 BEDOK STH RD,460038,1.32082560856834,103.938994585574
158505,2023-08,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68,New Generation,1980,56 years,358000,550 BEDOK NTH AVE 1,460550,1.3326931795279,103.926617402908
158506,2023-08,BEDOK,3 ROOM,424,BEDOK NTH AVE 1,10 TO 12,67,New Generation,1979,54 years 06 months,360000,424 BEDOK NTH AVE 1,460424,1.32842001017396,103.927482674529
158507,2023-08,BEDOK,3 ROOM,519,BEDOK NTH AVE 1,04 TO 06,82,New Generation,1979,55 years,405000,519 BEDOK NTH AVE 1,460519,1.33087614142097,103.928059854349
158508,2023-08,BEDOK,3 ROOM,522,BEDOK NTH AVE 1,07 TO 09,82,New Generation,1979,55 years 01 month,395000,522 BEDOK NTH AVE 1,460522,1.33066302927677,103.92698039611
158509,2023-08,BEDOK,3 ROOM,416,BEDOK NTH AVE 2,07 TO 09,67,New Generation,1978,54 years 04 months,405000,416 BEDOK NTH AVE 2,460416,1.32840382815915,103.930684870347
158510,2023-08,BEDOK,3 ROOM,402,BEDOK NTH AVE 3,10 TO 12,67,New Generation,1979,54 years 11 months,380000,402 BEDOK NTH AVE 3,460402,1.33055472908632,103.933686723902
158511,2023-08,BEDOK,3 ROOM,402,BEDOK NTH AVE 3,07 TO 09,67,New Generation,1979,54 years 10 months,375000,402 BEDOK NTH AVE 3,460402,1.33055472908632,103.933686723902
158512,2023-08,BEDOK,3 ROOM,100,BEDOK NTH AVE 4,01 TO 03,67,New Generation,1978,54 years 04 months,360000,100 BEDOK NTH AVE 4,460100,1.33413899974038,103.938389713003
158513,2023-08,BEDOK,3 ROOM,104,BEDOK NTH AVE 4,10 TO 12,67,New Generation,1977,53 years,350000,104 BEDOK NTH AVE 4,460104,1.3332985212474,103.936601473643
158514,2023-08,BEDOK,3 ROOM,105,BEDOK NTH AVE 4,07 TO 09,67,New Generation,1977,53 years,355000,105 BEDOK NTH AVE 4,460105,1.33372280929,103.936517719048
158515,2023-08,BEDOK,3 ROOM,116,BEDOK NTH RD,01 TO 03,73,New Generation,1978,53 years 10 months,371000,116 BEDOK NTH RD,460116,1.33100823526591,103.938066838998
158516,2023-08,BEDOK,3 ROOM,107,BEDOK NTH RD,07 TO 09,67,New Generation,1977,53 years,425000,107 BEDOK NTH RD,460107,1.33231740745783,103.936301267285
158517,2023-08,BEDOK,3 ROOM,77,BEDOK NTH RD,07 TO 09,60,Improved,1986,61 years 09 months,370000,77 BEDOK NTH RD,460077,1.32869611162886,103.941995599533
158518,2023-08,BEDOK,3 ROOM,204,BEDOK NTH ST 1,01 TO 03,83,New Generation,1979,55 years 01 month,418000,204 BEDOK NTH ST 1,460204,1.32635909520616,103.929995919076
158519,2023-08,BEDOK,3 ROOM,202,BEDOK NTH ST 1,10 TO 12,67,New Generation,1979,55 years,426000,202 BEDOK NTH ST 1,460202,1.32565628436985,103.927990975389
158520,2023-08,BEDOK,3 ROOM,134,BEDOK NTH ST 2,04 TO 06,67,New Generation,1978,53 years 11 months,355000,134 BEDOK NTH ST 2,460134,1.32832133313255,103.93658216345
158521,2023-08,BEDOK,3 ROOM,122,BEDOK NTH ST 2,07 TO 09,67,New Generation,1978,53 years 08 months,375000,122 BEDOK NTH ST 2,460122,1.32861719819893,103.937787149387
158522,2023-08,BEDOK,3 ROOM,542,BEDOK NTH ST 3,07 TO 09,67,New Generation,1985,61 years 03 months,360000,542 BEDOK NTH ST 3,460542,1.33066590908483,103.922843972485
158523,2023-08,BEDOK,3 ROOM,530,BEDOK NTH ST 3,07 TO 09,68,New Generation,1979,55 years 01 month,368000,530 BEDOK NTH ST 3,460530,1.33371332018833,103.927020293564
158524,2023-08,BEDOK,3 ROOM,504,BEDOK NTH ST 3,13 TO 15,59,Improved,1978,53 years 09 months,370000,504 BEDOK NTH ST 3,460504,1.33188000305479,103.932389359044
158525,2023-08,BEDOK,3 ROOM,502,BEDOK NTH ST 3,01 TO 03,59,Improved,1978,53 years 09 months,335000,502 BEDOK NTH ST 3,460502,1.331245062192,103.931244293846
