_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude
99003,2021-06,ANG MO KIO,3 ROOM,119,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1978,56 years 05 months,338888,119 ANG MO KIO AVE 3,560119,1.36956344301912,103.844698910817
99004,2021-06,ANG MO KIO,4 ROOM,210,ANG MO KIO AVE 3,01 TO 03,91,New Generation,1977,54 years 11 months,340000,210 ANG MO KIO AVE 3,560210,1.36856005913566,103.843235087734
99005,2021-06,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,07 TO 09,75,New Generation,1980,58 years 06 months,340000,644 ANG MO KIO AVE 4,560644,1.37914986228487,103.84093819913
99006,2021-06,ANG MO KIO,3 ROOM,332,ANG MO KIO AVE 1,07 TO 09,68,New Generation,1981,58 years 08 months,340000,332 ANG MO KIO AVE 1,560332,1.36167030761833,103.851955453764
99007,2021-06,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,58 years 07 months,345000,503 ANG MO KIO AVE 5,560503,1.37546163119278,103.848942047568
99008,2021-06,ANG MO KIO,3 ROOM,456,ANG MO KIO AVE 10,07 TO 09,75,New Generation,1980,57 years 07 months,350000,456 ANG MO KIO AVE 10,560456,1.36716071992678,103.858658520644
99009,2021-06,ANG MO KIO,3 ROOM,421,ANG MO KIO AVE 10,07 TO 09,74,New Generation,1979,57 years 02 months,353888,421 ANG MO KIO AVE 10,560421,1.36538422642267,103.852966961527
99010,2021-06,ANG MO KIO,3 ROOM,343,ANG MO KIO AVE 3,10 TO 12,73,New Generation,1978,55 years 11 months,362000,343 ANG MO KIO AVE 3,560343,1.36837474759489,103.849151113749
99011,2021-06,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,04 TO 06,82,New Generation,1981,59 years,370000,156 ANG MO KIO AVE 4,560156,1.37549519574964,103.839947470774
99012,2021-06,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,04 TO 06,82,New Generation,1980,58 years 01 month,370000,605 ANG MO KIO AVE 5,560605,1.37967157676416,103.836487400764
99013,2021-06,ANG MO KIO,4 ROOM,231,ANG MO KIO AVE 3,07 TO 09,92,New Generation,1977,55 years 04 months,392000,231 ANG MO KIO AVE 3,560231,1.36856103572357,103.837525234344
99014,2021-06,ANG MO KIO,3 ROOM,128,ANG MO KIO AVE 3,07 TO 09,82,New Generation,1978,56 years 03 months,395000,128 ANG MO KIO AVE 3,560128,1.37083202800001,103.843546990613
99015,2021-06,ANG MO KIO,4 ROOM,108,ANG MO KIO AVE 4,07 TO 09,83,New Generation,1978,56 years 03 months,398000,108 ANG MO KIO AVE 4,560108,1.37096635222625,103.838201940326
99016,2021-06,ANG MO KIO,4 ROOM,434,ANG MO KIO AVE 10,04 TO 06,92,New Generation,1979,56 years 08 months,400000,434 ANG MO KIO AVE 10,560434,1.3678915069194,103.85345502653
99017,2021-06,ANG MO KIO,4 ROOM,604,ANG MO KIO AVE 5,07 TO 09,91,New Generation,1980,58 years 01 month,408888,604 ANG MO KIO AVE 5,560604,1.37986658053966,103.835976650638
99018,2021-06,ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,10 TO 12,92,New Generation,1979,57 years 03 months,410000,414 ANG MO KIO AVE 10,560414,1.36390466431674,103.853913839503
99019,2021-06,ANG MO KIO,4 ROOM,210,ANG MO KIO AVE 3,04 TO 06,91,New Generation,1977,54 years 11 months,410000,210 ANG MO KIO AVE 3,560210,1.36856005913566,103.843235087734
99020,2021-06,ANG MO KIO,4 ROOM,427,ANG MO KIO AVE 3,01 TO 03,92,New Generation,1978,56 years 05 months,410000,427 ANG MO KIO AVE 3,560427,1.36931185924705,103.854550605629
99021,2021-06,ANG MO KIO,4 ROOM,205,ANG MO KIO AVE 1,01 TO 03,98,New Generation,1977,54 years 08 months,416800,205 ANG MO KIO AVE 1,560205,1.36694084363535,103.843582435016
99022,2021-06,ANG MO KIO,4 ROOM,153,ANG MO KIO AVE 5,07 TO 09,93,New Generation,1981,58 years 08 months,418000,153 ANG MO KIO AVE 5,560153,1.37635745661369,103.842056476563
99023,2021-06,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,07 TO 09,88,New Generation,1978,55 years 10 months,420000,301 ANG MO KIO AVE 3,560301,1.36742112526427,103.845903587276
99024,2021-06,ANG MO KIO,4 ROOM,134,ANG MO KIO AVE 3,07 TO 09,98,New Generation,1978,56 years 04 months,425000,134 ANG MO KIO AVE 3,560134,1.37207665479505,103.841947733195
99025,2021-06,ANG MO KIO,4 ROOM,421,ANG MO KIO AVE 10,07 TO 09,99,New Generation,1979,57 years 03 months,428000,421 ANG MO KIO AVE 10,560421,1.36538422642267,103.852966961527
99026,2021-06,ANG MO KIO,4 ROOM,105,ANG MO KIO AVE 4,07 TO 09,92,New Generation,1978,55 years 11 months,440000,105 ANG MO KIO AVE 4,560105,1.37231328287072,103.837601112788
99027,2021-06,ANG MO KIO,4 ROOM,131,ANG MO KIO AVE 3,01 TO 03,98,New Generation,1979,56 years 08 months,440000,131 ANG MO KIO AVE 3,560131,1.37101536386003,103.841800323712
99028,2021-06,ANG MO KIO,4 ROOM,337,ANG MO KIO AVE 1,13 TO 15,91,New Generation,1982,59 years 09 months,450000,337 ANG MO KIO AVE 1,560337,1.36319555672393,103.851616001112
99029,2021-06,ANG MO KIO,4 ROOM,426,ANG MO KIO AVE 3,07 TO 09,92,New Generation,1978,56 years 05 months,458000,426 ANG MO KIO AVE 3,560426,1.36948046776679,103.853309796692
99030,2021-06,ANG MO KIO,4 ROOM,171,ANG MO KIO AVE 4,04 TO 06,98,New Generation,1982,59 years 08 months,461000,171 ANG MO KIO AVE 4,560171,1.37473291237038,103.835682669212
99031,2021-06,ANG MO KIO,4 ROOM,637,ANG MO KIO AVE 6,10 TO 12,92,New Generation,1980,58 years 04 months,465000,637 ANG MO KIO AVE 6,560637,1.38036187235317,103.842334616577
99032,2021-06,ANG MO KIO,4 ROOM,348,ANG MO KIO AVE 3,10 TO 12,89,New Generation,1978,55 years 11 months,465500,348 ANG MO KIO AVE 3,560348,1.36619756975262,103.847899914468
99033,2021-06,ANG MO KIO,4 ROOM,322,ANG MO KIO AVE 3,04 TO 06,98,New Generation,1977,55 years 01 month,480000,322 ANG MO KIO AVE 3,560322,1.36835858820173,103.847745828569
99034,2021-06,ANG MO KIO,4 ROOM,429,ANG MO KIO AVE 3,10 TO 12,92,New Generation,1978,56 years 05 months,480000,429 ANG MO KIO AVE 3,560429,1.36908945810878,103.853421470221
99035,2021-06,ANG MO KIO,4 ROOM,327,ANG MO KIO AVE 3,07 TO 09,98,New Generation,1977,55 years 01 month,520000,327 ANG MO KIO AVE 3,560327,1.36705284380639,103.846987446489
99036,2021-06,ANG MO KIO,4 ROOM,350,ANG MO KIO ST 32,01 TO 03,95,Model A,2001,79 years 07 months,520888,350 ANG MO KIO ST 32,560350,1.36371311763063,103.850044231877
99037,2021-06,ANG MO KIO,5 ROOM,401,ANG MO KIO AVE 10,19 TO 21,119,Improved,1979,57 years,540000,401 ANG MO KIO AVE 10,560401,1.36101765642805,103.855387562453
99038,2021-06,ANG MO KIO,3 ROOM,308A,ANG MO KIO AVE 1,25 TO 27,70,Model A,2012,90 years 04 months,543000,308A ANG MO KIO AVE 1,561308,1.36548342757106,103.844084739929
99039,2021-06,ANG MO KIO,5 ROOM,132,ANG MO KIO AVE 3,04 TO 06,123,Standard,1979,56 years 08 months,550000,132 ANG MO KIO AVE 3,560132,1.37144743640862,103.841783557978
99040,2021-06,ANG MO KIO,5 ROOM,622,ANG MO KIO AVE 9,04 TO 06,121,Improved,1980,58 years 04 months,558000,622 ANG MO KIO AVE 9,560622,1.382064341745,103.839741864292
99041,2021-06,ANG MO KIO,4 ROOM,309A,ANG MO KIO ST 31,04 TO 06,90,Model A,2006,83 years 10 months,560000,309A ANG MO KIO ST 31,562309,1.36502933267756,103.845300649183
99042,2021-06,ANG MO KIO,5 ROOM,101,ANG MO KIO AVE 3,07 TO 09,117,Standard,1978,55 years 09 months,580000,101 ANG MO KIO AVE 3,560101,1.37026158388486,103.839467898898
99043,2021-06,ANG MO KIO,5 ROOM,716,ANG MO KIO AVE 6,04 TO 06,119,Improved,1980,58 years 01 month,595000,716 ANG MO KIO AVE 6,560716,1.37147783065153,103.845868750998
99044,2021-06,ANG MO KIO,5 ROOM,460,ANG MO KIO AVE 10,13 TO 15,120,Improved,1980,57 years 08 months,600000,460 ANG MO KIO AVE 10,560460,1.36633947709831,103.859122319513
99045,2021-06,ANG MO KIO,5 ROOM,716,ANG MO KIO AVE 6,01 TO 03,119,Improved,1980,58 years 01 month,605000,716 ANG MO KIO AVE 6,560716,1.37147783065153,103.845868750998
99046,2021-06,ANG MO KIO,4 ROOM,596D,ANG MO KIO ST 52,07 TO 09,90,Model A,2003,80 years 08 months,620000,596D ANG MO KIO ST 52,564596,1.37187135282659,103.851030423419
99047,2021-06,ANG MO KIO,5 ROOM,259,ANG MO KIO AVE 2,01 TO 03,135,Model A,1982,59 years 11 months,690000,259 ANG MO KIO AVE 2,560259,1.36858148248531,103.831557777899
99048,2021-06,ANG MO KIO,4 ROOM,307C,ANG MO KIO AVE 1,19 TO 21,88,Model A,2012,90 years 04 months,720000,307C ANG MO KIO AVE 1,563307,1.36556100435161,103.845169497182
99049,2021-06,ANG MO KIO,5 ROOM,550,ANG MO KIO AVE 10,10 TO 12,136,Adjoined flat,1981,58 years 09 months,785000,550 ANG MO KIO AVE 10,560550,1.37360769512088,103.85820494173
99050,2021-06,ANG MO KIO,EXECUTIVE,614,ANG MO KIO AVE 4,01 TO 03,149,Apartment,1996,74 years,812000,614 ANG MO KIO AVE 4,560614,1.37796930547009,103.839217148059
99051,2021-06,BEDOK,2 ROOM,106,BEDOK NTH AVE 4,10 TO 12,45,Improved,1978,56 years 01 month,215001,106 BEDOK NTH AVE 4,460106,1.33445895034228,103.937087136194
99052,2021-06,BEDOK,2 ROOM,620,BEDOK RESERVOIR RD,01 TO 03,45,Improved,1986,64 years 03 months,230888,620 BEDOK RESERVOIR RD,470620,1.33433432226397,103.917712559288
99053,2021-06,BEDOK,3 ROOM,76,BEDOK NTH RD,13 TO 15,59,Improved,1978,55 years 08 months,260000,76 BEDOK NTH RD,460076,1.3282966654865,103.942067527916
99054,2021-06,BEDOK,3 ROOM,537,BEDOK NTH ST 3,01 TO 03,68,New Generation,1980,57 years 08 months,260000,537 BEDOK NTH ST 3,460537,1.33177300757048,103.924236461237
99055,2021-06,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,04 TO 06,68,New Generation,1980,58 years 01 month,275000,548 BEDOK NTH AVE 1,460548,1.33131021834565,103.92685391703
99056,2021-06,BEDOK,3 ROOM,20,CHAI CHEE RD,04 TO 06,65,Improved,1972,50 years 02 months,280000,20 CHAI CHEE RD,461020,1.32627271243233,103.922885287154
99057,2021-06,BEDOK,3 ROOM,127,BEDOK NTH ST 2,04 TO 06,67,New Generation,1978,56 years,283000,127 BEDOK NTH ST 2,460127,1.32797407432231,103.937944117759
99058,2021-06,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,55 years,285000,30 NEW UPP CHANGI RD,461030,1.32352678248226,103.936423896498
99059,2021-06,BEDOK,3 ROOM,504,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,56 years,285000,504 BEDOK NTH ST 3,460504,1.33188000305479,103.932389359044
99060,2021-06,BEDOK,3 ROOM,510,BEDOK NTH ST 3,04 TO 06,67,New Generation,1979,57 years 04 months,288000,510 BEDOK NTH ST 3,460510,1.33212313291916,103.93105149637
99061,2021-06,BEDOK,3 ROOM,18,BEDOK STH RD,07 TO 09,65,Improved,1976,53 years 08 months,290000,18 BEDOK STH RD,460018,1.32062504871279,103.934734222428
99062,2021-06,BEDOK,3 ROOM,44,CHAI CHEE ST,04 TO 06,68,New Generation,1980,58 years,290000,44 CHAI CHEE ST,461044,1.32901430131171,103.925667777871
99063,2021-06,BEDOK,3 ROOM,631,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1982,60 years 05 months,293000,631 BEDOK RESERVOIR RD,470631,1.33295923556348,103.914941831232
99064,2021-06,BEDOK,3 ROOM,502,BEDOK NTH ST 3,07 TO 09,59,Improved,1978,55 years 11 months,295000,502 BEDOK NTH ST 3,460502,1.331245062192,103.931244293846
99065,2021-06,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,04 TO 06,60,Improved,1985,63 years 05 months,295500,57 NEW UPP CHANGI RD,461057,1.32424554153984,103.941568704132
99066,2021-06,BEDOK,3 ROOM,126,BEDOK NTH ST 2,07 TO 09,67,New Generation,1978,56 years,300000,126 BEDOK NTH ST 2,460126,1.3281683000397,103.938917890645
99067,2021-06,BEDOK,3 ROOM,504,BEDOK NTH ST 3,04 TO 06,70,Improved,1978,55 years 11 months,300000,504 BEDOK NTH ST 3,460504,1.33188000305479,103.932389359044
99068,2021-06,BEDOK,3 ROOM,50,CHAI CHEE ST,04 TO 06,68,New Generation,1981,59 years 02 months,300000,50 CHAI CHEE ST,461050,1.32930431416537,103.922415807329
99069,2021-06,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65,Improved,1974,51 years 09 months,300000,32 CHAI CHEE AVE,461032,1.32371728387748,103.92500108451
99070,2021-06,BEDOK,3 ROOM,401,BEDOK NTH AVE 3,01 TO 03,67,New Generation,1979,57 years 01 month,304888,401 BEDOK NTH AVE 3,460401,1.33098173461878,103.933604621756
99071,2021-06,BEDOK,3 ROOM,534,BEDOK NTH ST 3,07 TO 09,69,Improved,1986,63 years 09 months,305000,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346
99072,2021-06,BEDOK,3 ROOM,502,BEDOK NTH ST 3,04 TO 06,59,Improved,1978,55 years 11 months,306999,502 BEDOK NTH ST 3,460502,1.331245062192,103.931244293846
99073,2021-06,BEDOK,3 ROOM,18,BEDOK STH RD,04 TO 06,65,Improved,1976,53 years 08 months,308000,18 BEDOK STH RD,460018,1.32062504871279,103.934734222428
99074,2021-06,BEDOK,3 ROOM,402,BEDOK NTH AVE 3,04 TO 06,67,New Generation,1979,57 years 01 month,310000,402 BEDOK NTH AVE 3,460402,1.33055472908632,103.933686723902
99075,2021-06,BEDOK,3 ROOM,701,BEDOK RESERVOIR RD,01 TO 03,68,New Generation,1980,58 years 06 months,313000,701 BEDOK RESERVOIR RD,470701,1.33764156135414,103.918906218067
99076,2021-06,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,55 years,315000,30 NEW UPP CHANGI RD,461030,1.32352678248226,103.936423896498
99077,2021-06,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,13 TO 15,65,Improved,1977,55 years,315000,30 NEW UPP CHANGI RD,461030,1.32352678248226,103.936423896498
99078,2021-06,BEDOK,3 ROOM,526,BEDOK NTH ST 3,07 TO 09,67,New Generation,1979,57 years 02 months,320000,526 BEDOK NTH ST 3,460526,1.33421551878132,103.92912981542
99079,2021-06,BEDOK,3 ROOM,545,BEDOK NTH ST 3,10 TO 12,68,New Generation,1980,58 years,320000,545 BEDOK NTH ST 3,460545,1.3300514240201,103.924118031423
99080,2021-06,BEDOK,3 ROOM,41,CHAI CHEE ST,07 TO 09,67,New Generation,1985,63 years 01 month,330000,41 CHAI CHEE ST,461041,1.32736155573914,103.926119427367
99081,2021-06,BEDOK,3 ROOM,2,BEDOK STH AVE 1,07 TO 09,73,Improved,1976,53 years 07 months,338000,2 BEDOK STH AVE 1,460002,1.32130118793544,103.933299574181
99082,2021-06,BEDOK,4 ROOM,529,BEDOK NTH ST 3,01 TO 03,92,New Generation,1979,57 years 03 months,350000,529 BEDOK NTH ST 3,460529,1.33426946144275,103.926542284602
99083,2021-06,BEDOK,3 ROOM,704,BEDOK RESERVOIR RD,10 TO 12,68,New Generation,1981,59 years 01 month,350000,704 BEDOK RESERVOIR RD,470704,1.33635490577951,103.920203566512
99084,2021-06,BEDOK,3 ROOM,116,BEDOK NTH RD,10 TO 12,73,New Generation,1978,56 years,358000,116 BEDOK NTH RD,460116,1.33100823526591,103.938066838998
99085,2021-06,BEDOK,3 ROOM,420,BEDOK NTH ST 1,10 TO 12,68,New Generation,1979,56 years 09 months,360000,420 BEDOK NTH ST 1,460420,1.32774467875638,103.928874390405
99086,2021-06,BEDOK,4 ROOM,35,BEDOK STH AVE 2,13 TO 15,90,Improved,1977,55 years 04 months,365000,35 BEDOK STH AVE 2,460035,1.32233220742919,103.939766219283
99087,2021-06,BEDOK,4 ROOM,131,BEDOK RESERVOIR RD,01 TO 03,83,Simplified,1987,64 years 08 months,366000,131 BEDOK RESERVOIR RD,470131,1.3331220560709,103.911711197755
99088,2021-06,BEDOK,3 ROOM,202,BEDOK NTH ST 1,07 TO 09,67,New Generation,1979,57 years 02 months,373000,202 BEDOK NTH ST 1,460202,1.32565628436985,103.927990975389
99089,2021-06,BEDOK,3 ROOM,519,BEDOK NTH AVE 1,10 TO 12,82,New Generation,1979,57 years 02 months,375000,519 BEDOK NTH AVE 1,460519,1.33087614142097,103.928059854349
99090,2021-06,BEDOK,4 ROOM,128,BEDOK RESERVOIR RD,01 TO 03,84,Simplified,1986,64 years 06 months,380000,128 BEDOK RESERVOIR RD,470128,1.33334609718403,103.911344064946
99091,2021-06,BEDOK,4 ROOM,51,NEW UPP CHANGI RD,10 TO 12,84,Improved,1977,55 years 04 months,384000,51 NEW UPP CHANGI RD,461051,1.32342985805207,103.942269407116
99092,2021-06,BEDOK,3 ROOM,554,BEDOK NTH ST 3,10 TO 12,82,New Generation,1980,58 years 01 month,385000,554 BEDOK NTH ST 3,460554,1.33262715051315,103.928172121608
99093,2021-06,BEDOK,4 ROOM,7,BEDOK STH AVE 2,01 TO 03,82,Improved,1976,53 years 08 months,385000,7 BEDOK STH AVE 2,460007,1.32281544267372,103.93545524391
99094,2021-06,BEDOK,4 ROOM,134,BEDOK RESERVOIR RD,07 TO 09,84,Simplified,1987,65 years,393000,134 BEDOK RESERVOIR RD,470134,1.33287858460019,103.912838489269
99095,2021-06,BEDOK,4 ROOM,517,BEDOK NTH AVE 2,07 TO 09,92,New Generation,1979,57 years 03 months,400000,517 BEDOK NTH AVE 2,460517,1.33108906602956,103.929204536012
99096,2021-06,BEDOK,4 ROOM,40,BEDOK STH RD,01 TO 03,92,New Generation,1978,56 years 04 months,400000,40 BEDOK STH RD,460040,1.3209863188336,103.939810017674
99097,2021-06,BEDOK,4 ROOM,56,CHAI CHEE DR,04 TO 06,91,New Generation,1983,60 years 08 months,400000,56 CHAI CHEE DR,460056,1.32635040550492,103.920064202822
99098,2021-06,BEDOK,4 ROOM,404,BEDOK NTH AVE 3,04 TO 06,92,New Generation,1980,57 years 10 months,405000,404 BEDOK NTH AVE 3,460404,1.32937492395032,103.933926939087
99099,2021-06,BEDOK,4 ROOM,157,BEDOK STH AVE 3,10 TO 12,83,Simplified,1985,62 years 11 months,405000,157 BEDOK STH AVE 3,460157,1.31873607930176,103.945715581305
99100,2021-06,BEDOK,4 ROOM,141,BEDOK RESERVOIR RD,13 TO 15,84,Simplified,1986,64 years 06 months,406000,141 BEDOK RESERVOIR RD,470141,1.33530647237824,103.913462151262
99101,2021-06,BEDOK,4 ROOM,171,BEDOK STH RD,10 TO 12,84,Simplified,1985,63 years 06 months,408000,171 BEDOK STH RD,460171,1.32089676770365,103.945428720471
99102,2021-06,BEDOK,4 ROOM,41,CHAI CHEE ST,07 TO 09,91,New Generation,1985,63 years 01 month,410000,41 CHAI CHEE ST,461041,1.32736155573914,103.926119427367
99103,2021-06,BEDOK,4 ROOM,547,BEDOK NTH ST 3,07 TO 09,92,New Generation,1980,58 years,410000,547 BEDOK NTH ST 3,460547,1.33033113628205,103.925432072872
99104,2021-06,BEDOK,4 ROOM,121,BEDOK NTH RD,01 TO 03,92,New Generation,1978,55 years 10 months,415000,121 BEDOK NTH RD,460121,1.32964201790706,103.938821071117
99105,2021-06,BEDOK,3 ROOM,748B,BEDOK RESERVOIR CRES,01 TO 03,67,DBSS,2014,92 years 04 months,420000,748B BEDOK RESERVOIR CRES,472748,1.33629391354583,103.921242294579
99106,2021-06,BEDOK,4 ROOM,163,BEDOK STH RD,13 TO 15,83,Simplified,1985,63 years,420000,163 BEDOK STH RD,460163,1.3197279369589,103.946626870712
99107,2021-06,BEDOK,4 ROOM,22,BEDOK STH AVE 1,01 TO 03,98,New Generation,1977,55 years,425000,22 BEDOK STH AVE 1,460022,1.3228317365472,103.932852166088
99108,2021-06,BEDOK,4 ROOM,40,BEDOK STH RD,10 TO 12,92,New Generation,1978,56 years 04 months,430000,40 BEDOK STH RD,460040,1.3209863188336,103.939810017674
99109,2021-06,BEDOK,4 ROOM,53,NEW UPP CHANGI RD,07 TO 09,84,Improved,1977,55 years 03 months,430000,53 NEW UPP CHANGI RD,461053,1.32432684067535,103.942429994179
99110,2021-06,BEDOK,4 ROOM,62,NEW UPP CHANGI RD,04 TO 06,92,New Generation,1978,56 years,438000,62 NEW UPP CHANGI RD,461062,1.32332667400534,103.940030188552
99111,2021-06,BEDOK,4 ROOM,718,BEDOK RESERVOIR RD,01 TO 03,104,Model A,1984,61 years 08 months,445000,718 BEDOK RESERVOIR RD,470718,1.3366305993765,103.92574851611
99112,2021-06,BEDOK,4 ROOM,625,BEDOK RESERVOIR RD,01 TO 03,104,New Generation,1981,58 years 10 months,453000,625 BEDOK RESERVOIR RD,470625,1.33395544899311,103.916133688599
99113,2021-06,BEDOK,4 ROOM,715,BEDOK RESERVOIR RD,04 TO 06,98,New Generation,1980,58 years 06 months,455000,715 BEDOK RESERVOIR RD,470715,1.33742965753386,103.923154915111
